ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GLOBALEVENTID,SOURCEURL,SQLDATE,company,industry,sentiment,title,topic,domain
US,"San Francisco, California, United States",37.7749,-122.419,618123816,http://www.mesalliance.org/2017/01/17/accenture-interactive-hires-digital-marketing-veteran-mesa/,20170118,accenture,technology,,accenture interactive hires digital marketing veteran mesa,digital,www.mesalliance.org
EI,Ireland,53.0,-8.0,618764020,http://www.marketwatch.com/story/accenture-to-expand-its-aviation-capabilities-with-acquisition-of-seabury-groups-corporate-advisory-and-aviation-consulting-business-2017-01-19,20170119,accenture,technology,,accenture to expand its aviation capabilities with acquisition of seabury groups corporate advisory and aviation consulting business 2017 01 19,consulting,www.marketwatch.com
UK,"London, London, City of, United Kingdom",51.5,-0.116667,619242998,http://www.mesalliance.org/2017/01/20/accenture-launches-liquid-studio-in-london-to-accelerate-digital-business-transformation-mesa/,20170121,accenture,technology,,accenture launches liquid studio in london to accelerate digital business transformation mesa,digital,www.mesalliance.org
,,,,619280824,http://aviationweek.com/awin-only/accenture-acquire-seabury-s-aviation-consulting-business,20170121,accenture,technology,,accenture acquire seabury s aviation consulting business,consulting,aviationweek.com
US,"New York, United States",42.1497,-74.9384,619564149,http://eprretailnews.com/2017/01/22/council-of-fashion-designers-of-america-and-accenture-to-create-talent-development-programs-for-todays-designers-and-tomorrows-retailers-8936465768/,20170122,accenture,technology,,council of fashion designers of america and accenture to create talent development programs for todays designers and tomorrows retailers 8936465768,retail,eprretailnews.com
SF,"University Of Cape Town, Western Cape, South Africa",-33.958,18.4608,619743456,http://www.biztechafrica.com/article/accenture-appoints-new-md-accenture-digital-south-/12118/,20170123,accenture,technology,,accenture appoints new md accenture digital south ,digital,www.biztechafrica.com
SA,"Jazan, Jizan, Saudi Arabia",16.8892,42.5511,619882490,http://refiningandpetrochemicals.energy-business-review.com/news/petrotecnics-proscient-selected-by-accenture-to-deliver-groundbreaking-digital-approach-to-industrial-operations-for-saudi-aramcos-jazan-refiner-5722085,20170123,accenture,technology,,petrotecnics proscient selected by accenture to deliver groundbreaking digital approach to industrial operations for saudi aramcos jazan refiner 5722085,digital,refiningandpetrochemicals.energy-business-review.com
US,"Chicago, Illinois, United States",41.85,-87.6501,620567353,http://www.marketwatch.com/story/everest-group-names-accenture-a-leader-and-star-performer-in-healthcare-payer-it-services-landscape-2016-peak-matrixtmassessment-2017-01-25,20170125,accenture,health,,everest group names accenture a leader and star performer in healthcare payer it services landscape 2016 peak matrixtmassessment 2017 01 25,health,www.marketwatch.com
CH,China,35.0,105.0,622066253,https://www.luxurydaily.com/global-retailers-entered-25-new-markets-in-q1-accenture/,20170130,accenture,technology,,global retailers entered 25 new markets in q1 accenture,retail,www.luxurydaily.com
JA,Japan,36.0,138.0,613683161,http://siliconangle.com/blog/2017/01/02/ibm-watson-replaces-34-employees-japanese-insurance-firm/,20170103,ibm,technology,,ibm watson replaces 34 employees japanese insurance firm,watson,siliconangle.com
IS,Israel,31.5,34.75,613891280,http://www.financialsense.com/michael-shedlock/insurance-claim-adjusters-replaced-by-ibm-watson-explorer,20170103,ibm,technology,,insurance claim adjusters replaced by ibm watson explorer,watson,www.financialsense.com
JA,Japan,36.0,138.0,613920966,http://www.dailydot.com/debug/ibm-watson-japanese-insurance-agent-jobs/,20170104,ibm,technology,,ibm watson japanese insurance agent jobs,watson,www.dailydot.com
JA,Japan,36.0,138.0,614104881,http://www.zerohedge.com/news/2017-01-04/its-not-just-blue-collar-jobs-insurance-claim-adjusters-replaced-ibm-watson-explorer,20170104,ibm,technology,,its not just blue collar jobs insurance claim adjusters replaced ibm watson explorer,watson,www.zerohedge.com
US,"Michigan, United States",43.3504,-84.5603,614165820,http://www.marketwatch.com/story/panasonic-automotive-and-ibm-partner-to-develop-cognitive-vehicle-infotainment-system-with-watson-2017-01-04,20170104,ibm,technology,,panasonic automotive and ibm partner to develop cognitive vehicle infotainment system with watson 2017 01 04,watson,www.marketwatch.com
,,,,614292614,http://www.networkworld.com/article/3154724/software/ibm-next-5-years-ai-iot-and-nanotech-will-literally-change-the-way-we-see-the-world.html,20170105,ibm,technology,,ibm next 5 years ai iot and nanotech will literally change the way we see the world.html,iot,www.networkworld.com
US,"Las Vegas, Nevada, United States",36.175,-115.137,614296410,http://www.ibmbigdatahub.com/blog/big-data-dudes-and-lost-las-vegas-mystery-feature-film,20170105,ibm,technology,,www.ibmbigdatahub.com,data,www.ibmbigdatahub.com
US,"New York, United States",42.1497,-74.9384,614454803,https://www.fastcompany.com/3065339/mind-and-machine/can-ibms-watson-do-it-all,20170105,ibm,technology,,can ibms watson do it all,watson,www.fastcompany.com
NZ,New Zealand,-41.0,174.0,614501868,http://www.cio.co.nz/article/612263/ibm-next-5-years-ai-iot-nanotech-will-literally-change-way-we-see-world/,20170105,ibm,technology,,ibm next 5 years ai iot nanotech will literally change way we see world,iot,www.cio.co.nz
JA,"Osaka, Osaka, Japan",34.6667,135.5,614588336,http://www.pressreleasepoint.com/panasonic-automotive-and-ibm-partner-develop-cognitive-vehicle-infotainment-system-watson,20170106,ibm,technology,,panasonic automotive and ibm partner develop cognitive vehicle infotainment system watson,watson,www.pressreleasepoint.com
JA,"Tokyo, Tokyo, Japan",35.685,139.751,614596469,http://www.businessinsider.com/japanese-insurance-employees-replaced-ibm-watson-2017-1,20160107,ibm,technology,,japanese insurance employees replaced ibm watson 2017 1,watson,www.businessinsider.com
US,"California, United States",36.17,-119.746,614791439,http://www.itbusiness.ca/news/ibm-predicts-superhero-vision-nano-sized-health-devices-in-next-five-years/85259,20170106,ibm,health,,ibm predicts superhero vision nano sized health devices in next five years,health,www.itbusiness.ca
US,"California, United States",36.17,-119.746,615030697,http://www.itworldcanada.com/article/ibm-predicts-superhero-vision-nano-sized-health-devices-in-next-five-years/389639,20170107,ibm,health,,ibm predicts superhero vision nano sized health devices in next five years,health,www.itworldcanada.com
SF,"Capetown, Western Cape, South Africa",-33.9167,18.4167,615438756,http://www.capetalk.co.za/articles/238466/speak-normally-ask-it-him-her-anything-ibm-s-artificially-intelligent-watson-knows-the-answer,20170109,ibm,technology,,speak normally ask it him her anything ibm s artificially intelligent watson knows the answer,watson,www.capetalk.co.za
,,,,615567099,https://campustechnology.com/articles/2017/01/09/penn-state-pushes-use-of-ibm-watson-to-improve-student-experiences.aspx,20170110,ibm,technology,,penn state pushes use of ibm watson to improve student experiences.aspx,watson,campustechnology.com
US,"San Diego, California, United States",32.7153,-117.157,615637245,http://sdbj.com/news/2017/jan/09/illumina-ibm-deploy-watson-take-cancer-treatments/,20170110,ibm,technology,,illumina ibm deploy watson take cancer treatments,watson,sdbj.com
US,"White House, District of Columbia, United States",38.8951,-77.0364,615947462,https://www.fastcompany.com/3067081/robot-revolution/illumina-is-using-ibm-watson-to-get-dna-tests-to-more-cancer-patients,20170111,ibm,technology,,illumina is using ibm watson to get dna tests to more cancer patients,watson,www.fastcompany.com
US,United States,38.0,-97.0,616096541,http://www.itworld.com/article/3156504/healthcare-it/ibm-watson-fda-to-explore-blockchain-for-secure-patient-data-exchange.html,20170111,ibm,technology,,ibm watson fda to explore blockchain for secure patient data exchange.html,data,www.itworld.com
AS,Australia,-27.0,133.0,616129262,http://www.cio.com.au/article/612599/ibm-watson-fda-explore-blockchain-secure-patient-data-exchange/,20170111,ibm,technology,,ibm watson fda explore blockchain secure patient data exchange,data,www.cio.com.au
US,United States,38.0,-97.0,616328205,http://mis-asia.com/resource/emerging-technology/ibm-watson-fda-to-explore-blockchain-for-secure-patient-data-exchange/,20170112,ibm,technology,,ibm watson fda to explore blockchain for secure patient data exchange,data,mis-asia.com
,,,,616412837,http://www.coinspeaker.com/2017/01/12/ibm-watson-health-fda-use-blockchain-secure-exchange-healthcare-data/,20170112,ibm,technology,,ibm watson health fda use blockchain secure exchange healthcare data,data,www.coinspeaker.com
CA,"Toronto, Ontario, Canada",43.6667,-79.4167,616930743,http://www.cantechletter.com/newswire/exchange-solutions-partners-with-ibm-watson-commerce/,20170113,ibm,technology,,exchange solutions partners with ibm watson commerce,watson,www.cantechletter.com
US,United States,38.0,-97.0,617108612,http://mis-asia.com/tech/emerging-technology/ibm-watson-fda-to-explore-blockchain-for-secure-patient-data-exchange/,20170114,ibm,technology,,ibm watson fda to explore blockchain for secure patient data exchange,data,mis-asia.com
US,United States,38.0,-97.0,617525501,"http://cio.co.ke/news/world-news/ibm-watson,-fda-to-explore-blockchain-for-secure-patient-data-exchange",20170116,ibm,technology,,"ibm watson, fda to explore blockchain for secure patient data exchange",data,cio.co.ke
CA,Canada,60.0,-95.0,617643456,http://betakit.com/unb-opens-cybersecurity-research-hub-with-ibm-partnership-4-5-million-in-funding/,20170116,ibm,technology,,unb opens cybersecurity research hub with ibm partnership 4 5 million in funding,security,betakit.com
US,"Greenville, Massachusetts, United States",42.2043,-71.9162,617718136,http://www.mobihealthnews.com/content/welltok-expands-partnership-ibm-watson-health-and-more-digital-health-deals,20170116,ibm,technology,,welltok expands partnership ibm watson health and more digital health deals,watson,www.mobihealthnews.com
CA,Canada,60.0,-95.0,617774659,http://mobilesyrup.com/2017/01/16/government-partners-with-ibm-to-open-cybersecurity-research-centre-at-university-of-new-brunswick/,20170117,ibm,technology,,government partners with ibm to open cybersecurity research centre at university of new brunswick,security,mobilesyrup.com
EI,"Dublin, Dublin, Ireland",53.3331,-6.24889,618013525,http://www.finanznachrichten.de/nachrichten-2017-01/39686487-research-and-markets-smart-hospitality-market-size-to-reach-dollar-18-11-billion-by-2021-with-cisco-systems-honeywell-huawei-ibm-oracle-dominating-008.htm,20170117,ibm,health,,39686487 research and markets smart hospitality market size to reach dollar 18 11 billion by 2021 with cisco systems honeywell huawei ibm oracle dominating 008.htm,hospital,www.finanznachrichten.de
US,"California, United States",36.17,-119.746,618025839,http://www.ssuchronicle.com/2017/01/17/tech-coast-angels-signs-advocate-partnership-agreement-with-ibm-watson-ai-xprize/,20170117,ibm,technology,,tech coast angels signs advocate partnership agreement with ibm watson ai xprize,watson,www.ssuchronicle.com
US,"Alabama, United States",32.799,-86.8073,618306001,http://www.zdnet.com/article/us-army-turns-to-ibm-to-build-manage-private-cloud-data-center/,20170118,ibm,technology,,us army turns to ibm to build manage private cloud data center,data,www.zdnet.com
US,"West Virginia, United States",38.468,-80.9696,618361436,http://www.techrepublic.com/article/ibm-offers-the-only-cloud-secure-enough-for-the-us-army/,20170118,ibm,technology,,ibm offers the only cloud secure enough for the us army,cloud,www.techrepublic.com
,,,,618365927,http://www.infotechlead.com/cloud/ibm-bags-62-mn-cloud-solution-deal-u-s-army-45104,20170118,ibm,technology,,ibm bags 62 mn cloud solution deal u s army 45104,cloud,www.infotechlead.com
US,"Alabama, United States",32.799,-86.8073,618388688,http://www.datacenterdynamics.com/content-tracks/colo-cloud/ibm-to-build-private-cloud-data-center-for-us-army/97665.article,20160119,ibm,technology,,ibm to build private cloud data center for us army,data,www.datacenterdynamics.com
US,United States,38.0,-97.0,618460346,http://www.lightreading.com/enterprise-cloud/us-army-drafts-ibm-for-private-cloud/d/d-id/729660,20170118,ibm,technology,,us army drafts ibm for private cloud,cloud,www.lightreading.com
US,United States,38.0,-97.0,618587739,http://www.lightreading.com/enterprise-cloud/us-army-drafts-ibm-for-private-cloud/d/d-id/729660?piddl_msgid=237748,20170119,ibm,technology,,us army drafts ibm for private cloud,cloud,www.lightreading.com
US,"Alabama, United States",32.799,-86.8073,618700146,http://www.cloudcomputing-news.net/news/2017/jan/19/us-army-signs-62-million-deal-move-ibms-cloud/,20170119,ibm,technology,,us army signs 62 million deal move ibms cloud,cloud,www.cloudcomputing-news.net
,,,,618715039,http://www.cbronline.com/news/cloud/aas/us-army-recruits-ibm-for-cloud-service/,20170119,ibm,technology,,us army recruits ibm for cloud service,cloud,www.cbronline.com
CU,Cuba,21.5,-80.0,618811331,http://marketingland.com/ibms-watson-scores-tone-trumps-tweets-203845,20170119,ibm,technology,,ibms watson scores tone trumps tweets 203845,watson,marketingland.com
,,,,618897409,http://thevarguy.com/cloud-computing-services-and-business-solutions/ibm-wins-62-million-cloud-contract-us-army,20170120,ibm,technology,,ibm wins 62 million cloud contract us army,cloud,thevarguy.com
US,"Redstone Arsenal, Alabama, United States",34.63,-86.6529,619186890,https://www.govconwire.com/2017/01/ibm-secures-62m-army-private-cloud-platform-devt-task-order-sam-gordy-comments/,20170120,ibm,technology,,ibm secures 62m army private cloud platform devt task order sam gordy comments,cloud,www.govconwire.com
US,United States,38.0,-97.0,619440960,http://www.lightreading.com/enterprise-cloud/us-army-drafts-ibm-for-private-cloud/d/d-id/729660?piddl_msgid=237852,20170121,ibm,technology,,us army drafts ibm for private cloud,cloud,www.lightreading.com
SN,Singapore,1.3667,103.8,619531769,http://contacto-latino.com/en/news/201403/106414782/cloudcherry-now-offers-text-based-customer-sentiment-analysis-uses-ibm-watson-microsoft-azure-ml/,20170122,ibm,technology,,cloudcherry now offers text based customer sentiment analysis uses ibm watson microsoft azure ml,cloud,contacto-latino.com
US,"New York, United States",42.1497,-74.9384,619704393,http://nypost.com/2017/01/22/bitcoin-whiz-jumps-ship-at-wells-fargo-for-rival-ibm/,20170123,ibm,technology,,bitcoin whiz jumps ship at wells fargo for rival ibm,bitcoin,nypost.com
US,United States,38.0,-97.0,619824742,http://www.cloudpro.co.uk/cloud-essentials/hybrid-cloud/6575/cloud-revenue-boosts-ibm-results-as-traditional-services-decline,20170123,ibm,technology,,cloud revenue boosts ibm results as traditional services decline,cloud,www.cloudpro.co.uk
,,,,619830700,https://it-online.co.za/2017/01/23/ibm-signs-62m-cloud-deal-with-us-army/,20170123,ibm,technology,,ibm signs 62m cloud deal with us army,cloud,it-online.co.za
UK,"Cambridge, Cambridgeshire, United Kingdom",52.2,0.116667,619837340,http://finance.yahoo.com/news/ibm-security-plans-acquire-agile-130000458.html,20170123,ibm,technology,,ibm security plans acquire agile 130000458.html,security,finance.yahoo.com
CA,"Toronto, Ontario, Canada",43.6667,-79.4167,619898246,http://betakit.com/with-its-eye-on-ibms-ai-xprize-dataperformers-wants-to-democratize-ai-for-enterprises/,20170123,ibm,technology,,with its eye on ibms ai xprize dataperformers wants to democratize ai for enterprises,data,betakit.com
IN,India,20.0,77.0,619928771,http://www.networkworld.com/article/3160529/security/ibm-security-to-buy-risk-visualization-firm-agile-3-solutions.html,20170123,ibm,technology,,ibm security to buy risk visualization firm agile 3 solutions.html,security,www.networkworld.com
BB,"Mount Gay, Saint Lucy, Barbados",13.3,-59.6,620024073,http://www.mirror.co.uk/tech/ibm-watson-bottles-holiday-spirit-9678710,20170124,ibm,technology,,ibm watson bottles holiday spirit 9678710,watson,www.mirror.co.uk
KS,"Seoul, Soul-t'ukpyolsi, South Korea",37.5664,127.0,620036713,http://www.asianews.network/content/ibm%E2%80%99s-watson-stirs-controversy-korean-hospitals-37895,20170124,ibm,technology,,ibm’s watson stirs controversy korean hospitals 37895,watson,www.asianews.network
US,"Redstone Arsenal, Alabama, United States",34.63,-86.6529,620726606,http://www.nextgov.com/cloud-computing/2017/01/ibms-62m-army-private-cloud-contract-about-ditching-legacy-systems/134859/,20170125,ibm,technology,,ibms 62m army private cloud contract about ditching legacy systems,cloud,www.nextgov.com
,,,,620850586,http://cio.co.ke/news/world-news/ibm-security-plans-to-acquire-agile-3-solutions-to-help-c-suite-manage-data-risk,20170126,ibm,technology,,ibm security plans to acquire agile 3 solutions to help c suite manage data risk,data,cio.co.ke
AF,"Kabul, Kabol, Afghanistan",34.5167,69.1833,621077515,https://fcw.com/articles/2017/01/26/army-cloud-ibm-carberry.aspx,20170126,ibm,technology,,army cloud ibm carberry.aspx,cloud,fcw.com
,,,,621223798,http://whnt.com/2017/01/26/us-army-signs-ibm-to-build-and-manage-cloud-data-center-at-redstone-arsenal/,20170127,ibm,technology,,us army signs ibm to build and manage cloud data center at redstone arsenal,data,whnt.com
US,"Maryland, United States",39.0724,-76.7902,621945865,http://www.forbes.com/sites/gilpress/2017/01/29/ibm-unleashes-social-security-and-facebook-unleashes-network-effects/,20170129,ibm,technology,,ibm unleashes social security and facebook unleashes network effects,security,www.forbes.com
US,"Tivoli, New York, United States",42.0584,-73.9093,622212720,http://istreetwire.com/2017/01/30/eye-catching-stocks-energy-transfer-partners-l-p-etp-american-express-company-axp-international-business-machines-corporation-ibm/,20170130,ibm,technology,,eye catching stocks energy transfer partners l p etp american express company axp international business machines corporation ibm,energy,istreetwire.com
BE,Belgium,50.8333,4.0,622457016,http://www.crn.com/news/cloud/300083591/former-xerox-cto-hired-to-lead-operations-at-ibms-research-division.htm,20170131,ibm,technology,,former xerox cto hired to lead operations at ibms research division.htm,operations,www.crn.com
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,622528284,http://articles.economictimes.indiatimes.com/tech/ites/ibm-india-chief-karan-bajwa-looks-to-mine-bottom-of-the-cloud-pyramid/articleshow/56885815.cms,20170131,ibm,technology,,ibm india chief karan bajwa looks to mine bottom of the cloud pyramid,cloud,articles.economictimes.indiatimes.com
IN,"Manipal, Karnataka, India",13.35,74.7833,622535910,http://telecom.economictimes.indiatimes.com/news/ibm-india-chief-karan-bajwa-looks-to-mine-bottom-of-the-cloud-pyramid/56887330,20170131,ibm,technology,,ibm india chief karan bajwa looks to mine bottom of the cloud pyramid,cloud,telecom.economictimes.indiatimes.com
US,"Boston, Massachusetts, United States",42.3584,-71.0598,622731054,http://siliconangle.com/blog/2017/01/31/ibm-hires-former-xerox-cto-lead-operations-research-group/,20170131,ibm,technology,,ibm hires former xerox cto lead operations research group,operations,siliconangle.com
US,"Berkeley, California, United States",37.8716,-122.273,622731387,http://www.marketwatch.com/story/ibm-your-computer-can-help-scientists-search-for-new-childhood-cancer-treatments-2017-01-31,20170131,ibm,health,,ibm your computer can help scientists search for new childhood cancer treatments 2017 01 31,cancer,www.marketwatch.com
US,"Pennsylvania, United States",40.5773,-77.264,614076639,http://www.marketwatch.com/(S(rnrsydaynixa5x55oiibxm45))/story/ec-infosystems-completes-twenty-market-implementation-of-utilibilltm-platform-for-lifeenergy-2017-01-04,20170104,infosys,technology,,ec infosystems completes twenty market implementation of utilibilltm platform for lifeenergy 2017 01 04,energy,www.marketwatch.com
US,"Ohio, United States",40.3736,-82.7755,614086213,http://www.cbs58.com/story/34179445/ec-infosystems-completes-twenty-market-implementation-of-utilibill-platform-for-lifeenergy,20170104,infosys,technology,,ec infosystems completes twenty market implementation of utilibill platform for lifeenergy,energy,www.cbs58.com
IN,"Mumbai, Maharashtra, India",18.975,72.8258,616676007,http://www.bloombergquint.com/markets/2017/01/13/stocks-to-watch-infosys-tcs-oil-refiners-gruh-finance-and-more,20170113,infosys,technology,,stocks to watch infosys tcs oil refiners gruh finance and more,finance,www.bloombergquint.com
KE,"Kisumu, Nyanza, Kenya",-0.10221,34.7617,618553143,http://satprnews.com/2017/01/18/adroit-infosystems-expands-ehospital-and-eclinic-systems-markets-into-east-african-region/,20170119,infosys,health,,adroit infosystems expands ehospital and eclinic systems markets into east african region,hospital,satprnews.com
IN,"Calcutta, West Bengal, India",22.5697,88.3697,619618391,http://www.calcuttanews.net/news/251126611/infosys-decides-to-invest-over-62-million-innovation-fund-to-cover-iot-automation-and-drones,20170122,infosys,technology,,infosys decides to invest over 62 million innovation fund to cover iot automation and drones,iot,www.calcuttanews.net
IN,"Himachal Pradesh, Himachal Pradesh, India",31.9167,77.25,620495836,http://www.newsnow.in/news/infosys-foundation-hospital-completes-100-robotic-surgeries-in-five-months,20170125,infosys,health,,infosys foundation hospital completes 100 robotic surgeries in five months,hospital,www.newsnow.in
IN,"Pune, Maharashtra, India",18.5333,73.8667,622071709,http://www.hindustantimes.com/india-news/security-guard-arrested-for-murder-of-techie-on-pune-infosys-campus/story-hjevyhdcq08sYSGuaPHZEL.html,20170130,infosys,technology,,security guard arrested for murder of techie on pune infosys campus,security,www.hindustantimes.com
IN,"Delhi, Delhi, India",28.6667,77.2167,622083724,http://www.financialexpress.com/india-news/january-30-9-am-news-update-woman-techie-murdered-in-infosys-office-security-guard-arrested-five-dead-in-quebec-city-mosque-shooting-landing-operations-at-delhi-airport/528579/,20170130,infosys,technology,,january 30 9 am news update woman techie murdered in infosys office security guard arrested five dead in quebec city mosque shooting landing operations at delhi airport,operations,www.financialexpress.com
IN,"Pune, Maharashtra, India",18.5333,73.8667,622089190,http://indianexpress.com/article/india/pune-techie-infosys-murder-police-arrest-security-guard-4498485/,20170123,infosys,technology,,pune techie infosys murder police arrest security guard 4498485,security,indianexpress.com
IN,"Kerala, Kerala, India",10.0,76.5,622089205,http://www.newsnow.in/news/infosys-techie-from-kerala-murdered-security-guard-nabbed,20170129,infosys,technology,,infosys techie from kerala murdered security guard nabbed,security,www.newsnow.in
IN,"Kerala, Kerala, India",10.0,76.5,622090575,http://www.dnaindia.com/india/report-infosys-techie-from-kerala-murdered-security-guard-nabbed-2299869,20170130,infosys,technology,,report infosys techie from kerala murdered security guard nabbed 2299869,security,www.dnaindia.com
IN,"Pune, Maharashtra, India",18.5333,73.8667,622108813,http://www.oneindia.com/pune/pune-infosys-techie-found-dead-at-workstation-security-guard-arrested-2331882.html,20160131,infosys,technology,,pune infosys techie found dead at workstation security guard arrested 2331882.html,security,www.oneindia.com
IN,"Mumbai, Maharashtra, India",18.975,72.8258,622115708,http://www.hindustantimes.com/india-news/pune-infosys-techie-murder-guard-s-arrest-raises-doubt-about-campus-security-vetting/story-pNH8xQjh7jsKBOuWAFE2pL.html,20170130,infosys,technology,,pune infosys techie murder guard s arrest raises doubt about campus security vetting,security,www.hindustantimes.com
IN,"Rasila, Madhya Pradesh, India",24.9363,79.2042,622184065,http://www.dekhnews.com/infosys-techie-stabbed-to-death-on-pune-campus-security-guard-arrested/,20170130,infosys,technology,,infosys techie stabbed to death on pune campus security guard arrested,security,www.dekhnews.com
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,622289564,http://punemirror.indiatimes.com/pune/crime/pune-infosys-techie-murder-security-guard-murdered-rasila-raju-op-say-police/articleshow/56876003.cms,20170130,infosys,technology,,pune infosys techie murder security guard murdered rasila raju op say police,security,punemirror.indiatimes.com
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,622592509,http://english.manoramaonline.com/news/kerala/infosys-techie-rasila-raju-pune-murder-charges-security.html,20170131,infosys,technology,,infosys techie rasila raju pune murder charges security.html,security,english.manoramaonline.com
IN,"Pune, Maharashtra, India",18.5333,73.8667,622635991,http://www.hindustantimes.com/india-news/infosys-reacts-to-techie-murder-seeks-suggestions-to-improve-staff-security/story-DS9vCP72n6eRtSHKncORmI.html,20170131,infosys,technology,,infosys reacts to techie murder seeks suggestions to improve staff security,security,www.hindustantimes.com
IN,India,20.0,77.0,622721632,http://www.indiaeveryday.in/news-arrested-security-guard-had-fought-with-infosys-techie-1001-3169261.htm,20170131,infosys,technology,,news arrested security guard had fought with infosys techie 1001 3169261.htm,security,www.indiaeveryday.in
IN,"Mumbai, Maharashtra, India",18.975,72.8258,622793744,http://indianexpress.com/article/india/infosys-techie-murder-police-tell-it-firms-to-furnish-details-of-security-system/,20170131,infosys,technology,,infosys techie murder police tell it firms to furnish details of security system,security,indianexpress.com
US,"Michigan, United States",43.3504,-84.5603,614201037,http://military-technologies.net/2017/01/04/michbio-bioscience-regulatory-compliance-workshop-includes-panelists-from-fda-pfizer-nsf-health-sciences-foley-hoag-and-dynamic-computer-corporation-adjunct-to-conference-expo/,20170104,pfizer,health,,michbio bioscience regulatory compliance workshop includes panelists from fda pfizer nsf health sciences foley hoag and dynamic computer corporation adjunct to conference expo,health,military-technologies.net
,,,,615420504,http://www.fiercepharma.com/marketing/pfizer-breast-cancer-challenge-seeks-lifestyle-tech-solutions-for-metastatic-patients,20170109,pfizer,health,,pfizer breast cancer challenge seeks lifestyle tech solutions for metastatic patients,cancer,www.fiercepharma.com
,,,,615479171,http://www.benchmarkmonitor.com/2017/01/09/top-morning-news-exxon-mobil-corporation-nysexom-pfizer-inc-nysepfe-chevron-corporation-nysecvx-alibaba-group-holding-ltd-nysebaba/,20170109,pfizer,technology,,top morning news exxon mobil corporation nysexom pfizer inc nysepfe chevron corporation nysecvx alibaba group holding ltd nysebaba,vr,www.benchmarkmonitor.com
JA,Japan,36.0,138.0,615783538,http://www.newsweek.com/takeda-ariad-pfizer-pharmaceuticals-business-540888,20170110,pfizer,health,,takeda ariad pfizer pharmaceuticals business 540888,pharma,www.newsweek.com
,,,,616236893,http://www.foxbusiness.com/markets/2017/01/11/3-surprises-from-pfizer-at-j-p-morgan-healthcare-conference.html,20170111,pfizer,health,,3 surprises from pfizer at j p morgan healthcare conference.html,health,www.foxbusiness.com
SA,Saudi Arabia,25.0,45.0,616743484,http://www.arabianbusiness.com/pharma-giant-pfizer-opens-new-50m-saudi-manufacturing-hub-658898.html,20170113,pfizer,health,,pharma giant pfizer opens new 50m saudi manufacturing hub 658898.html,pharma,www.arabianbusiness.com
UK,"Tadworth, Surrey, United Kingdom",51.2833,-0.233333,617376221,http://www.derryjournal.com/news/pfizer-seeking-testimony-from-illegal-pill-users-as-part-of-drug-surveillance-efforts-1-7770323,20170115,pfizer,health,,pfizer seeking testimony from illegal pill users as part of drug surveillance efforts 1 7770323,drug,www.derryjournal.com
SZ,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,618087264,http://www.cnbc.com/2017/01/17/pfizer-ceo-this-is-what-trump-doesnt-understand-about-the-pharma-industry.html,20170117,pfizer,health,,pfizer ceo this is what trump doesnt understand about the pharma industry.html,pharma,www.cnbc.com
SZ,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,618424885,http://www.fiercepharma.com/pharma/pfizer-ceo-says-public-confuses-ethical-pharma-unethical-counterparts,20170118,pfizer,health,,pfizer ceo says public confuses ethical pharma unethical counterparts,pharma,www.fiercepharma.com
UK,"Cambridge, Cambridgeshire, United Kingdom",52.2,0.116667,618614947,http://www.finanznachrichten.de/nachrichten-2017-01/39702733-milner-therapeutics-institute-announces-new-partnership-with-us-pharmaceutical-company-pfizer-008.htm,20170119,pfizer,health,,39702733 milner therapeutics institute announces new partnership with us pharmaceutical company pfizer 008.htm,pharma,www.finanznachrichten.de
CH,"Changchun, Jilin, China",43.88,125.323,618796375,http://www.medgadget.com/2017/01/influenza-vaccine-market-2017-novartis-gsk-abbott-pfizer-csl-changchun-bio-sinovac.html,20170119,pfizer,health,,influenza vaccine market 2017 novartis gsk abbott pfizer csl changchun bio sinovac.html,vaccine,www.medgadget.com
US,"Texas, United States",31.106,-97.6475,620504989,http://randolphguide.com/2017/01/25/pfizer-inc-nysepfe-sues-texas-state-agency-releasing-medicaid-rebate-data/,20170125,pfizer,technology,,pfizer inc nysepfe sues texas state agency releasing medicaid rebate data,data,randolphguide.com
,,,,621313249,http://www.marketwatch.com/story/pfizer-receives-positive-chmp-opinion-in-europe-for-xeljanz-tofacitinib-citrate-for-the-treatment-of-moderate-to-severe-active-rheumatoid-arthritis-2017-01-27,20170127,pfizer,health,,pfizer receives positive chmp opinion in europe for xeljanz tofacitinib citrate for the treatment of moderate to severe active rheumatoid arthritis 2017 01 27,arthritis,www.marketwatch.com
UK,United Kingdom,54.0,-2.0,621400746,http://www.biopharmadive.com/news/pfizer-c-diff-vaccine-phase-3/434944/,20170127,pfizer,health,,pfizer c diff vaccine phase 3,vaccine,www.biopharmadive.com
SA,"Jeddah, Makkah, Saudi Arabia",21.5169,39.2192,621739149,http://saudigazette.com.sa/business/saudi-fda-gives-green-light-pfizers-new-breakthrough-drug/,20170128,pfizer,health,,saudi fda gives green light pfizers new breakthrough drug,drug,saudigazette.com.sa
